id,itemUrl,status,title,picUrl,initialPrice,currentPrice,consultPrice,marketPrice,sellOff,start,end,timeToStart,timeToEnd,viewerCount,bidCount,delayCount,applyCount,xmppVersion,buyRestrictions,supportLoans,supportOrgLoan,status,
542335471772,http://sf.taobao.com/sf_item/542335471772.htm,done,北京市丰台区丰管路5号盛鑫嘉园3号楼104号房产,//img.alicdn.com/bao/uploaded/i4/TB1rOHfOpXXXXayXFXXV9uy.VXX,5420000,5420000,3522500,0,,2016-12-12 10:00:00,2016-12-13 10:33:16,-45550601840,-45462205840,11875,157,10,14,159,0,0,0,【第一次拍卖】|98.10平方米|地性质住宅租赁情况无租赁|none|无租赁|none,
542290502097,http://sf.taobao.com/sf_item/542290502097.htm,done,北京市通州区翠屏北里西区甲16号楼6层1单元0603号的房屋,//img.alicdn.com/bao/uploaded/i1/TB1HDf4OpXXXXasXpXXZI0QFFXX,3575279,3575279,2475279,0,,2016-12-12 10:00:00,2016-12-13 10:22:46,-45550601840,-45462835840,9920,51,6,11,55,0,0,0,【第一次拍卖】|77.91平方米|宅用地）。租赁情况无钥匙|none|无|none,
542127783055,http://sf.taobao.com/sf_item/542127783055.htm,done,北京市顺义区马坡镇香榭花园D25住宅楼-1层D25住宅楼,//img.alicdn.com/bao/uploaded/i4/TB1dBCtOpXXXXX7XVXXZyLg.pXX,10508460,10508460,11009400,0,,2016-12-12 10:00:00,2016-12-13 10:07:23,-45550601840,-45463758840,11515,6,2,2,10,0,0,0,【第二次拍卖】|430.02平方米|途为居住。租赁情况权利人|none|权利人自行使用|none,
542266324862,http://sf.taobao.com/sf_item/542266324862.htm,failure,北京市朝阳区慧忠路5号C901，01&rsquo;,02房产,//img.alicdn.com/bao/uploaded/i2/TB1dIeEOpXXXXXoaVXXXSk68VXX,13810000,13810000,16244900,0,,2016-12-12 10:00:00,2016-12-13 10:00:00,-45550601840,-45464201840,3101,0,0,0,2,0,0,0,【第二次拍卖】|487.66平方米|有出让土地租赁情况有租赁|none|有租赁，租期至2021.5.1|none,
542334387330,http://sf.taobao.com/sf_item/542334387330.htm,failure,北京市丰台区镇国寺北街6号院3号楼1层2单元103号房产,//img.alicdn.com/bao/uploaded/i3/TB1XtKPOpXXXXaZapXXwQll.FXX,8140000,8140000,8132070,0,,2016-12-12 10:00:00,2016-12-13 10:00:00,-45550601840,-45464201840,4809,0,0,0,3,0,0,0,【第一次拍卖】|124.66平方米|地性质住宅租赁情况无租赁|none|无租赁|none,
542492147033,http://sf.taobao.com/sf_item/542492147033.htm,failure,北京市顺义区双兴南区40号楼40-208号房地产,//img.alicdn.com/bao/uploaded/i4/TB1Jw_tOpXXXXbmaFXXmtSO9pXX,4250000,4250000,5309270,0,,2016-12-12 10:00:00,2016-12-13 10:00:00,-45550601841,-45464201841,2871,0,0,0,1,0,0,0,【第二次拍卖】|182.65平方米|业用地）。租赁情况有租赁|none|有租赁情况。|none,
542178393119,http://sf.taobao.com/sf_item/542178393119.htm,done,北京市海淀区蓝靛厂翠叠园9号楼6层1单元7A,//img.alicdn.com/bao/uploaded/i1/TB1P39sOpXXXXb_aXXX8AN0FFXX,19528174,19528174,18558174,0,,2016-12-11 10:00:00,2016-12-12 10:41:18,-45637001841,-45548123841,8015,89,13,2,91,0,0,0,【第一次拍卖】|201.38平方米|地性质住宅租赁情况无钥 �|none|无|none,
541456495618,http://sf.taobao.com/sf_item/541456495618.htm,failure,北京市西城区太平街6号6层D-705号房产,//img.alicdn.com/bao/uploaded/i1/TB1l2liOpXXXXa_XVXXETSR8XXX,11125800,11125800,11125800,0,,2016-12-10 10:00:00,2016-12-11 10:00:00,-45723401841,-45637001841,10523,0,0,0,3,0,0,0,【第一次拍卖】|293.89平方米|��办公用房 租赁情况无钥匙|��实际控制/腾空。拟提供的|无|拟提供的文件,
542223785598,http://sf.taobao.com/sf_item/542223785598.htm,failure,北京市丰台区广安路1幢-1层1539号房产,//img.alicdn.com/bao/uploaded/i2/TB1Dma6OpXXXXbEXXXXAIip8XXX,1050000,1050000,1046300,0,,2016-12-09 10:00:00,2016-12-10 10:00:00,-45809801841,-45723401841,13853,0,0,0,4,0,0,0,【第一次拍卖】|34.67平方米|地性质商业租赁情况无租赁|none|无租赁|none,
542197899395,http://sf.taobao.com/sf_item/542197899395.htm,done,北京朝阳利泽西209号楼501、502、511、512店面,//img.alicdn.com/bao/uploaded/i4/TB1rxGVOpXXXXXHXXXX4eYn9VXX,15941000,15941000,16471000,0,,2016-12-08 10:00:00,2016-12-09 10:16:27,-45896201841,-45808814841,9683,21,5,4,24,0,0,0,【第三次拍卖】|none|性质：出让租赁情况租赁钥|none|租赁|none,
542112020235,http://sf.taobao.com/sf_item/542112020235.htm,failure,北京市顺义区博特花园96号楼-1至2层房产,//img.alicdn.com/bao/uploaded/i2/TB16KyDOpXXXXbXXXXX6QZb9FXX,12185601,12185601,12185601,0,,2016-12-08 10:00:00,2016-12-09 10:00:00,-45896201841,-45809801841,8923,0,0,0,3,0,1,0,【第一次拍卖】|none|情况有抵押租赁情况无钥匙|none|无|none,
542158620927,http://sf.taobao.com/sf_item/542158620927.htm,failure,北京市朝阳区霄云路8号院5号楼21层2单元2102号,//img.alicdn.com/bao/uploaded/i4/TB1gWaXOpXXXXbDaVXXEtHU8pXX,38500000,38500000,47585200,0,,2016-12-08 10:00:00,2016-12-09 10:00:00,-45896201841,-45809801841,10339,0,0,0,1,0,0,0,【第三次拍卖】|446.74平方米|none|none|none|none,
542226360671,http://sf.taobao.com/sf_item/542226360671.htm,failure,北京市朝阳区金汇路7号楼10层1101号的房产,//img.alicdn.com/bao/uploaded/i3/TB14JyPOpXXXXbRXVXXURyV.pXX,28109211,28109211,28109211,0,,2016-12-08 10:00:00,2016-12-09 10:00:00,-45896214016,-45809814016,3595,0,0,0,2,0,0,0,【第一次拍卖】|369.97平方米|�情况1.是否租赁：否。2.外�|none|拍品介绍1、拍卖对象：已取得《房屋所有权证》；《房屋所有权证》号：[房权证朝字第888278号]；坐落于北京市朝阳区金汇路7号楼10层1101号。房屋所有权人为孙老虎，房屋性质为公寓，房屋总建筑面积为369.97平方米，结构为钢筋混凝土结构。2、权证情况：该房屋已办理房产证，《房屋所有权证》号：[房权证朝字第888278号]。3、他项权利状况：无。4、限购情况：竞买人自行咨询。5、税费负担情况：按主管部门规定承担税费，均由买受人负担。6、所在楼盘情况：北京市朝阳区金汇路7号楼10层1101号。7、基础设施状况：道路、供水、排水、供电、供热、通信等设备完备。8、物业情况：无水电暖欠费情况，物业、水电费欠费由买受人承担。|none,
542132266615,http://sf.taobao.com/sf_item/542132266615.htm,done,北京市朝阳区百子湾南二路76号院3号楼1单元801号房产,//img.alicdn.com/bao/uploaded/i4/TB1c4CTOFXXXXaXXXXX_sIMFFXX,13002100,13002100,11892100,0,,2016-12-07 10:00:00,2016-12-08 10:35:38,-45982614016,-45894076016,14548,14,9,4,18,0,0,0,【第二次拍卖】|145.68平方米|式为出让。租赁情况无租赁|none|无租赁。|none,
535398610317,http://sf.taobao.com/sf_item/535398610317.htm,failure,北京市顺义区裕龙花园五区23号楼三单元501号房地产,//img.alicdn.com/bao/uploaded/i3/TB1aL5JOpXXXXX8apXXpEWs8pXX,5210600,5210600,5210600,0,,2016-12-07 10:00:00,2016-12-08 10:00:00,-45982614016,-45896214016,16646,0,0,0,4,0,0,0,【第一次拍卖】|none|宅用地）。租赁情况案外人|none|案外人自称与房产权人有租赁协议|none,
535431309129,http://sf.taobao.com/sf_item/535431309129.htm,failure,北京市顺义区裕龙花园五区23号楼三单元502号房地产,//img.alicdn.com/bao/uploaded/i1/TB1NT5WOpXXXXbqXVXXrCod8pXX,5210600,5210600,5210600,0,,2016-12-07 10:00:00,2016-12-08 10:00:00,-45982614016,-45896214016,11949,0,0,1,3,0,0,0,【第一次拍卖】|none|宅用地）。租赁情况案外人|none|案外人自称与房产权人有租赁协议。|none,
542129875468,http://sf.taobao.com/sf_item/542129875468.htm,failure,北京市经济技术开发区宏达中路10号相关房地产,//img.alicdn.com/bao/uploaded/i4/TB1AFfpOpXXXXXRXpXX2Bwg.XXX,165590900,165590900,165590900,0,,2016-12-07 10:00:00,2016-12-08 10:00:00,-45982614016,-45896214016,13449,0,0,1,8,0,0,0,【第一次拍卖】|59.93平方米|用途为办公租赁情况无钥匙|屋，未完全腾空2.权证编号�|无|none,
542141031208,http://sf.taobao.com/sf_item/542141031208.htm,done,北京市东城区建国门北大街5号15层1721室,//img.alicdn.com/bao/uploaded/i1/TB1xWR2OpXXXXb.apXXFZiI9XXX,9592200,9592200,9592200,0,,2016-12-07 10:00:00,2016-12-08 10:00:00,-45982614016,-45896214016,10502,1,0,2,3,0,0,0,【第一次拍卖】|191.74平方米|土地使用权租赁情况无租赁|none|无租赁情况|none,
542008105609,http://sf.taobao.com/sf_item/542008105609.htm,done,北京市丰台区方庄南路58号院2号楼6层1单元601房产,//img.alicdn.com/bao/uploaded/i4/TB1tTlSOpXXXXcbXFXXH2_y.VXX,13070000,13070000,12020000,0,,2016-12-06 10:00:00,2016-12-07 10:09:18,-46069014016,-45982056016,6859,21,3,6,23,0,0,0,【第一次拍卖】|233.51平方米|地性质住宅租赁情况无租赁|none|无租赁|none,
541965505124,http://sf.taobao.com/sf_item/541965505124.htm,done,北京市丰台区和义西里四区8号楼1层1-101号房产,//img.alicdn.com/bao/uploaded/i3/TB1yZXOOpXXXXa6XpXXYzAK8pXX,5530000,5530000,4365080,0,,2016-12-05 10:00:00,2016-12-06 11:49:44,-46155414016,-46062430016,4977,80,28,6,83,0,0,0,【第一次拍卖】|111.32平方米|地性质住宅租赁情况无租赁|none|无租赁|none,
541923054355,http://sf.taobao.com/sf_item/541923054355.htm,done,北京市朝阳区朝外雅宝路12号7层703室房产,//img.alicdn.com/bao/uploaded/i3/TB1eTyqOpXXXXXDXFXXl39C9pXX,5485000,5485000,3925440,0,,2016-12-05 10:00:00,2016-12-06 11:26:58,-46155414016,-46063796016,19395,298,26,12,304,0,0,0,【第一次拍卖】|136.30平方米|腾空及有无租赁情况空置钥|宅房屋是否腾空及有无租赁|空置|空置,
541809178748,http://sf.taobao.com/sf_item/541809178748.htm,done,北京市海淀区蓝靛厂晴波园6号楼3单元6F房产,//img.alicdn.com/bao/uploaded/i3/TB1.FUGOXXXXXbCaXXXQbbw.VXX,22600000,22600000,19150000,0,,2016-12-05 10:00:00,2016-12-06 10:40:59,-46155414017,-46066555017,9077,269,13,9,270,0,0,0,【第一次拍卖】|none|途住宅用房租赁情况无，但|none|无，但有实际使用人|none,
541109828651,http://sf.taobao.com/sf_item/541109828651.htm,done,北京市石景山区苹果园四区5号楼3层4单元52号房屋,//img.alicdn.com/bao/uploaded/i4/TB1SU4uOXXXXXbcapXXj7lM9XXX,2529800,2529800,1639800,0,,2016-12-05 10:00:00,2016-12-06 10:33:24,-46155414017,-46067010017,23359,76,10,22,78,0,0,0,【第一次拍卖】|46.85平方米|屋用途住宅租赁情况无租赁|none|无租赁情况。|none,
541981835270,http://sf.taobao.com/sf_item/541981835270.htm,done,通州区台湖镇光机电一体化产业基地E地块3#1层1单元102号,//img.alicdn.com/bao/uploaded/i4/TB1H7VoOpXXXXX5apXXZos98FXX,3965000,3965000,2151000,0,,2016-12-05 10:00:00,2016-12-06 10:31:37,-46155414017,-46067117017,8957,88,8,21,91,0,0,0,【第一次拍卖】|88.24平方米|地性质住宅租赁情况无租赁|none|无租赁|none,
541860059196,http://sf.taobao.com/sf_item/541860059196.htm,failure,北京市昌平区中东路400号院3号楼1至2层3-7室,//img.alicdn.com/bao/uploaded/i3/TB1qDgNOXXXXXXIapXXge0YFVXX,1285575,1285575,1285575,0,,2016-12-05 10:00:00,2016-12-06 10:00:00,-46155414017,-46069014017,5151,0,0,2,2,0,0,0,【第一次拍卖】|45.75平方米|�封。2.有无租赁：有。3.是�|none|拍品介绍1、拍卖对象：所有权人：刘玉莲，位于北京市昌平区中东路400号院3号楼1至2层3-7室商业房产，，共有情况为单独所有，房屋性质为商业，房屋建筑面积为45.75平方米。2、他项权利状况：有抵押。3、权证情况：该房屋（是否）办理房产证：是，《房屋所有权证》证号：X京房权证昌字第405117号。4、限购情况：竞买人自行咨询。5、税费负担情况：按主管部门规定承担税费，均由买受人负担。6、所在楼盘情况：已交付使用。7、基础设施状况：水电暖等。8、物业情况：物业费情况，水电费情况。物业、水电费欠费由买受人承担。|none,
541916891028,http://sf.taobao.com/sf_item/541916891028.htm,done,北京市通州区嘉创路5号1号楼202号,//img.alicdn.com/bao/uploaded/i1/TB1bMVsOpXXXXXzXFXXkGLb.VXX,5270000,5270000,5280000,0,,2016-12-05 09:00:00,2016-12-06 09:15:43,-46159014017,-46071671017,5972,43,5,2,45,0,0,0,【第二次拍卖】|517.13平方米|业（厂房）租赁情况无钥匙|none|无|none,
542481754013,http://sf.taobao.com/sf_item/542481754013.htm,done,北京市海淀区中关村东路123号2号楼1901号住宅房地产,//img.alicdn.com/bao/uploaded/i3/TB1nlDvOpXXXXXZaFXX6guG8VXX,9656050,9656050,9242500,0,,2016-12-04 10:00:00,2016-12-05 10:17:57,-46241814017,-46154337017,7125,46,5,9,50,0,0,0,【第二次拍卖】|141.48平方米|面积待定。租赁情况租赁已|none|租赁已到期，权属明确，证件齐全|none,
541874743418,http://sf.taobao.com/sf_item/541874743418.htm,done,北京市朝阳区慧忠北里108号楼16层1605室,//img.alicdn.com/bao/uploaded/i1/TB1eVQVOpXXXXcRXFXXmC0z.pXX,5370000,5370000,3800000,0,,2016-12-04 10:00:00,2016-12-05 10:12:29,-46241814017,-46154665017,13192,97,4,6,104,0,0,0,【第一次拍卖】|99.14平方米|��置5、有无租赁（租赁范围|none|有租赁租赁到期才可交付|none,
541917763825,http://sf.taobao.com/sf_item/541917763825.htm,done,北京市昌平区昌平镇润杰花园甲3 号楼3 单元341号住宅,//img.alicdn.com/bao/uploaded/i4/TB1NE._OXXXXXXiaXXXI.W1FXXX,4080000,4080000,4026300,0,,2016-12-04 10:00:00,2016-12-05 10:04:01,-46241814017,-46155173017,4753,5,1,4,8,1,0,0,【第一次拍卖】|154.65平方米|��2、住宅。租赁情况无钥匙|none|无|none,
541911058900,http://sf.taobao.com/sf_item/541911058900.htm,failure,北京市昌平区昌平镇西环路3号2-6层房屋,//img.alicdn.com/bao/uploaded/i2/TB1Pw39OXXXXXX3aXXXSV0s.VXX,34500000,34500000,43110000,0,,2016-12-04 10:00:00,2016-12-05 10:00:00,-46241814018,-46155414018,3552,0,0,0,2,1,0,0,【第一次拍卖】|none|、商业用房租赁情况无钥匙|none|无|none,
541012129483,http://sf.taobao.com/sf_item/541012129483.htm,failure,北京市昌平区昌平镇宽街小区1号楼6层4单元602号房产,//img.alicdn.com/bao/uploaded/i2/TB1N1I.NVXXXXcZXVXXBfl79pXX,4190000,4190000,4190000,0,,2016-12-02 10:00:00,2016-12-03 10:00:00,-46414614018,-46328214018,3805,0,0,0,2,0,0,0,【第一次拍卖】|none|��性质住宅 租赁情况无钥匙|��实际控制/腾空。拟提供的|无|拟提供的文件,
541776922683,http://sf.taobao.com/sf_item/541776922683.htm,done,北京市房山区燕房路15号楼4层6-401号房产,//img.alicdn.com/bao/uploaded/i1/TB1JdLxOpXXXXX4aFXX28I6_XXX,1499357,1499357,959357,0,,2016-12-01 10:00:00,2016-12-02 11:47:26,-46501014018,-46408168018,9997,108,31,8,110,0,0,0,【第一次拍卖】|78.06平方米|地性质住宅租赁情况无钥匙|none|无|none,
541829739395,http://sf.taobao.com/sf_item/541829739395.htm,done,北京市通州区八里桥南街68号6号楼23层2701号,//img.alicdn.com/bao/uploaded/i2/TB1uGRdOpXXXXcRXFXXydh29pXX,6253600,6253600,4613600,0,,2016-12-01 10:00:00,2016-12-02 11:38:20,-46501014018,-46408714018,11418,147,30,8,153,0,1,0,【第一次拍卖】|140.23平方米|情况有抵押租赁情况有租赁|none|有租赁（到2016年11月28日）|none,
541781511776,http://sf.taobao.com/sf_item/541781511776.htm,done,北京市房山区韩村河镇西小区1号楼2-402号房屋,//img.alicdn.com/bao/uploaded/i4/TB1f6_ZOpXXXXcfXVXX0BiP.VXX,1394000,1394000,904900,0,,2016-12-01 10:00:00,2016-12-02 10:57:11,-46501014018,-46411183018,14498,167,17,23,170,0,0,0,【第三次拍卖】|117.78平方米|地性质住宅租赁情况无钥匙|none|无|none,
541784735720,http://sf.taobao.com/sf_item/541784735720.htm,done,北京市朝阳区小营路9号1号楼13层1308号房产,//img.alicdn.com/bao/uploaded/i4/TB1T_7IOXXXXXagXVXXIBao.XXX,6496200,6496200,6396200,0,,2016-12-01 10:00:00,2016-12-02 10:08:04,-46501014018,-46414130018,10937,3,2,3,4,0,0,0,【第一次拍卖】|135.30平方米|��2、出让。租赁情况无租赁|none|无租赁|none,
540741297948,http://sf.taobao.com/sf_item/540741297948.htm,done,北京市朝阳区东三环中路9号21层2501号房产,//img.alicdn.com/bao/uploaded/i1/TB1nSUdNVXXXXbsXFXX9ll49FXX,21456700,21456700,16536700,0,,2016-11-29 10:00:00,2016-11-30 12:28:46,-46673814018,-46578488018,11281,191,41,6,193,0,0,0,【第一次拍卖】|340.76平方米|��办公用房 租赁情况无钥匙|��实际控制/腾空。拟提供的|无|拟提供的文件,
540804502079,http://sf.taobao.com/sf_item/540804502079.htm,done,北京市朝阳区工人体育场北路21号楼15层1单元1709号房产,//img.alicdn.com/bao/uploaded/i3/TB1zU68NVXXXXX3apXXoYAZ9VXX,6175200,6175200,5065200,0,,2016-11-29 10:00:00,2016-11-30 11:38:25,-46673814018,-46581509018,13397,63,23,5,65,0,0,0,【第一次拍卖】|63.72平方米|��办公用房 租赁情况无钥匙|��实际控制/腾空。拟提供的|无|拟提供的文件,
540743315319,http://sf.taobao.com/sf_item/540743315319.htm,done,北京市朝阳区向军北里28号院5号楼11层3单元1201号房产,//img.alicdn.com/bao/uploaded/i3/TB1SlkcNVXXXXczXFXX.a9t8VXX,16377100,16377100,9997100,0,,2016-11-29 10:00:00,2016-11-30 11:07:16,-46673814018,-46583378018,10912,238,19,12,240,0,0,0,【第一次拍卖】|171.40平方米|��性质住宅 租赁情况无 钥�|��实际控制/腾空。拟提供的|无|拟提供的文件,
540736558760,http://sf.taobao.com/sf_item/540736558760.htm,done,北京市海淀区冷泉住宅区东A区056#住宅楼-1层01号房屋,//img.alicdn.com/bao/uploaded/i3/TB1bHatOpXXXXa3XVXXb0kt_pXX,21610500,21610500,15550500,0,,2016-11-29 10:00:00,2016-11-30 10:50:57,-46673814018,-46584357018,24101,194,15,5,197,0,0,0,【第一次拍卖】|475.87平方米|��宅、储藏 租赁情况无 钥�|��实际控制/腾空。拟提供的|无|拟提供的文件,
540811263249,http://sf.taobao.com/sf_item/540811263249.htm,done,北京市朝阳区万红西街9号院7号楼14层1单元1401号房产,//img.alicdn.com/bao/uploaded/i3/TB1ciIDNVXXXXX0XpXXTlyf.XXX,18227200,18227200,13007200,0,,2016-11-29 10:00:00,2016-11-30 10:50:47,-46673814018,-46584367018,8771,217,16,13,219,0,0,0,【第一次拍卖】|221.97平方米|��性质住宅 租赁情况无钥匙|��实际控制/腾空。拟提供的|无|拟提供的文件,
541763197971,http://sf.taobao.com/sf_item/541763197971.htm,done,北京市大兴区黄村镇兴政东里12号楼1-202号房屋,//img.alicdn.com/bao/uploaded/i2/TB10D7vOXXXXXaeaXXXPWBt9FXX,2180000,2180000,1250700,0,,2016-11-29 10:00:00,2016-11-30 10:40:52,-46673814019,-46584962019,16851,43,10,13,47,0,0,0,【第三次拍卖】|68.75平方米|地性质住宅租赁情况 不详�|房屋未完全腾空，被执行人| 不详|none,
541764646295,http://sf.taobao.com/sf_item/541764646295.htm,failure,北京丰台区广安路9号院2号楼1006-1010共五套办公用房,//img.alicdn.com/bao/uploaded/i1/TB1CFAiOXXXXXbpaFXXD0.q7FXX,12373274.4,12373274.4,15466593,0,,2016-11-29 10:00:00,2016-11-30 10:00:00,-46673814019,-46587414019,2720,0,0,0,2,0,0,0,【第二次拍卖】|none|none|none|none|none,
541654739913,http://sf.taobao.com/sf_item/541654739913.htm,done,北京市海淀区德惠路1号院 102幢-2层3-588号车库,//img.alicdn.com/bao/uploaded/i2/TB1LsP9OXXXXXavXpXXUOEr7FXX,480000,480000,365000,0,,2016-11-28 10:00:00,2016-11-29 10:19:11,-46760214019,-46672663019,5337,24,5,4,25,0,0,0,【第一次拍卖】|12.72平方米|none|none|none|none,
541640437609,http://sf.taobao.com/sf_item/541640437609.htm,done,北京市海淀区德惠路1号院 102幢-2层3-586号车库,//img.alicdn.com/bao/uploaded/i3/TB1d0.eOXXXXXbgXXXX6Xug7VXX,500000,500000,365000,0,,2016-11-28 10:00:00,2016-11-29 10:19:07,-46760214019,-46672667019,6716,24,5,3,25,0,0,0,【第一次拍卖】|12.72平方米|none|none|none|none,
540596780171,http://sf.taobao.com/sf_item/540596780171.htm,done,北京市西城区复兴门北大街11号楼2层201号房产,//img.alicdn.com/bao/uploaded/i2/TB1uGYiNVXXXXbQaXXX.6yE.XXX,6740000,6740000,5780000,0,,2016-11-28 10:00:00,2016-11-29 10:09:56,-46760226196,-46673230196,23203,30,3,3,32,0,0,0,【第一次拍卖】|71.60平方米|��性质住宅 租赁情况无钥匙|none|无|none,
541515378767,http://sf.taobao.com/sf_item/541515378767.htm,done,北京市朝阳区北苑路78号院2号楼7层2单元701号房产,//img.alicdn.com/bao/uploaded/i2/TB1NNLMOXXXXXXvXpXXn91d.FXX,14219000,14219000,10319000,0,,2016-11-28 10:00:00,2016-11-29 10:09:51,-46760226196,-46673235196,11478,40,3,4,43,0,0,0,【第一次拍卖】|204.58平方米|途为住宅。租赁情况房屋所|none|房屋所有人父母居住|none,
540620947004,http://sf.taobao.com/sf_item/540620947004.htm,done,北京市西城区菜市口大街1号5层501-2号房屋,//img.alicdn.com/bao/uploaded/i1/TB1mlOPOpXXXXXbXpXXcZ7K_XXX,37407100,37407100,37307100,0,,2016-11-28 10:00:00,2016-11-29 10:00:00,-46760226196,-46673826196,10869,2,0,2,8,0,0,0,【第一次拍卖】|926.93平方米|��办公用房 租赁情况无 钥�|��未控制/未腾空，但已解决|无|拟提供的文件,
541369464784,http://sf.taobao.com/sf_item/541369464784.htm,failure,北京市怀柔区于家园二区7号楼1单元502室,//img.alicdn.com/bao/uploaded/i2/TB1gSi2OXXXXXcMXXXXqD.1.XXX,1823130,1823130,2025700,0,,2016-11-28 10:00:00,2016-11-29 10:00:00,-46760226196,-46673826196,8415,0,0,0,1,0,0,0,【第二次拍卖】|89.21平方米|屋用途住宅租赁情况无租赁|none|无租赁情况 。|none,
541498316947,http://sf.taobao.com/sf_item/541498316947.htm,done,北京市朝阳区工人体育场北路8号院5号楼16-3005号房产,//img.alicdn.com/bao/uploaded/i3/TB1gi2rOXXXXXXFXFXXlBMg8VXX,13587294,13587294,13587294,0,,2016-11-28 10:00:00,2016-11-29 10:00:00,-46760226196,-46673826196,7457,1,0,3,4,0,0,0,【第一次拍卖】|none|�院查封；2.租赁；无3.有抵�|none|拍品介绍1、拍卖对象：已取得《房屋所有权证》（产权证号：X京房权证朝字第1040458号）。坐落于北京市朝阳区工人体育场北路8号院5号楼16-3005号房产（产权证号：X京房权证朝字第1040458号）建筑面积：249.56平米。房屋所有权人为杨丽娜，共有情况为无 ，房屋性质为商业 ，建筑面积：249.56平米，结构为100。2、他项权利状况：无.3、权证情况：该房屋办理房产证，《房屋所有权证》证号：（房产证号：1040458）.4、限购情况：竞买人自行咨询5、税费负担情况：按主管部门规定承担税费，均由买受人负担。6、所在楼盘情况：交通便利。7、基础设施状况：水电暖等8、物业情况：物业费情况，水电费情况。物业、水电费欠费由买受人承担。|none,
541588312556,http://sf.taobao.com/sf_item/541588312556.htm,failure,北京经济技术开发区中和街16号6号楼等2幢房地产,//img.alicdn.com/bao/uploaded/i4/TB1LmRgOpXXXXXvXXXX9l5Z9pXX,120958104,120958104,120958104,0,,2016-11-28 10:00:00,2016-11-29 10:00:00,-46760226196,-46673826196,4546,0,0,0,4,0,0,0,【第一次拍卖】|10912.24平方米|none|none|none|none,
541621967456,http://sf.taobao.com/sf_item/541621967456.htm,done,北京市房山区琉璃河车站东街3号院33号楼6层1-603号房产,//img.alicdn.com/bao/uploaded/i3/TB1rNHROXXXXXcrXpXXu83B.XXX,491021,491021,491021,0,,2016-11-28 10:00:00,2016-11-29 10:00:00,-46760226196,-46673826196,13959,1,0,2,3,0,0,0,【第一次拍卖】|59.46平方米|地性质住宅租赁情况无钥匙|none|无|none,
541636693744,http://sf.taobao.com/sf_item/541636693744.htm,done,北京市东城区东直门南大街9号 华普花园C座1702号房地产,//img.alicdn.com/bao/uploaded/i1/TB1PV6AOXXXXXcgaXXX9p8dFpXX,10819100,10819100,10519100,0,,2016-11-28 10:00:00,2016-11-29 10:00:00,-46760226196,-46673826196,7596,3,0,4,5,0,0,0,【第一次拍卖】|205.13平方米|none|none|none|none,
541653147011,http://sf.taobao.com/sf_item/541653147011.htm,done,北京市海淀区万柳怡水园 -1层109号车库,//img.alicdn.com/bao/uploaded/i4/TB1SK6LOXXXXXc.XVXXPSNAFFXX,413000,413000,413000,0,,2016-11-28 10:00:00,2016-11-29 10:00:00,-46760226196,-46673826196,3440,1,0,3,2,0,0,0,【第一次拍卖】|15.19平方米|none|none|none|none,
541657315428,http://sf.taobao.com/sf_item/541657315428.htm,failure,昌平区东小口镇流星花园三区29号楼9层4单元902号房屋,//img.alicdn.com/bao/uploaded/i1/TB1T7jAOXXXXXbxaXXXG0sP8pXX,4880000,4880000,4876800,0,,2016-11-28 10:00:00,2016-11-29 10:00:00,-46760226196,-46673826196,10032,1,0,1,3,1,0,0,【第一次拍卖】|115.67平方米|��2、住宅。租赁情况无钥匙|none|无|none,
542020851692,http://sf.taobao.com/sf_item/542020851692.htm,done,金属条两根,//img.alicdn.com/bao/uploaded/i2/TB14tWaOpXXXXXmXXXXb74oFVXX,28080,28080,30100,0,,2016-11-28 10:00:00,2016-11-28 22:00:00,-46760226196,-46717026196,14947,5,0,19,11,0,0,0,【第二次拍卖】|none|none|none|none|none,
541601837842,http://sf.taobao.com/sf_item/541601837842.htm,done,北京市昌平区安四路99号院一区88号1至2层房屋,//img.alicdn.com/bao/uploaded/i4/TB1FvfmOXXXXXXwaFXXNkSI_XXX,14810000,14810000,11661000,0,,2016-11-27 10:00:00,2016-11-28 10:59:57,-46846626196,-46756629196,16190,143,15,7,146,1,0,0,【第一次拍卖】|381.74平方米|��2、住宅。租赁情况无钥匙|none|无|none,
541592340089,http://sf.taobao.com/sf_item/541592340089.htm,done,北京市房山区长阳镇加州水郡120号9层1单元901室房产,//img.alicdn.com/bao/uploaded/i4/TB1KFbROXXXXXXCXFXXs9v6.FXX,4020000,4020000,3240000,0,,2016-11-27 10:00:00,2016-11-28 10:22:17,-46846626196,-46758889196,16280,66,7,6,69,0,0,0,【第一次拍卖】|139.07平方米|用途：住宅租赁情况自住钥|none|自住|none,
541533221657,http://sf.taobao.com/sf_item/541533221657.htm,done,北京市昌平区崔村镇西崔村西南角房屋,//img.alicdn.com/bao/uploaded/i4/TB1HUcHOXXXXXXAXFXXxwTt.XXX,4000000,4000000,656400,0,,2016-11-25 10:00:00,2016-11-26 12:01:22,-47019426197,-46925744197,23047,224,33,7,228,0,0,0,【第一次拍卖】|1149.82平方米|登记手续。租赁情况该房屋|none|该房屋已出租给第三方，承租方称已花费数百万元对房屋进行装修，本次拍卖的建筑物不包含装修。涉拍房屋租金已交三年，租期剩余八年。|none,
